0.0	Eine Frau schneidet Oktopus.	Ein Mann spielt Gitarre.
0.2	Ein Mann bricht Wasserkrüge.	Eine Frau schält Knoblauch.
0.0	Ein Mann spielt Gitarre.	Eine Frau schneidet Gemüse.
0.0	Ein Mädchen isst einen Cupcake.	Ein Mann schneidet eine Gurke.
3.8	Das kleine Mädchen spielte auf dem Rasen mit einem Hund und einem Ball.	Ein Baby spielt mit einem Hund und Ball.
2.25	Die Leute fahren und paddeln mit einem Floß.	Vier Menschen schwimmen auf einem Floß.
2.4	Die Dame hat eine Kartoffel zerkleinert.	Ein Mann schneidet eine Kartoffel.
3.2	Die Rakete explodierte.	Eine Rakete explodierte.
1.6	Ein Hund spielt im Schnee.	Ein Hund pfoppt vor einer Fliege im Teppich davor.
0.4	Eine Frau tanzt mit anderen Frauen.	Eine Frau zerkleinert Hühnchen.
0.0	Ein Junge schiebt einen Van.	Eine Person schneidet eine Tomate.
0.4	Ein Junge macht ein paar Tanzschritte.	Ein Junge gießt etwas aus einem Krug.
0.6	Eine Frau öffnet eine Soda und trinkt sie.	Eine Frau reitet auf einem Elefanten.
1.0	Ein Mann baut Lautsprecherteile zusammen.	Ein Mann spielt Gitarre.
4.6	Der Hund ging am Rand des Pools entlang.	Ein Hund spaziert entlang eines Pools.
4.25	Butter wird in eine Schüssel gegeben.	Ein Mann, der Butter in eine Rührschüssel schneidet.
1.5	Waschbären essen.	Ein Mann isst.
3.5	Jemand ist von einem Pferd gefallen.	Ein Mann wird von einem Pferd abgeschlagen.
0.0	Eine Frau schält einen Apfel.	Ein Mann knallt Wheelies auf einem Motorrad.
0.0	Ein Mann nimmt ein paar Mathematikunterricht.	Ein Mann spült ein Steak.
0.0	Tiere spielen im Wasser.	Zwei Männer spielen Tischtennis.
0.333	Ein Mann reitet auf einem Pferd und springt über Hindernisse.	Ein Mann trittet einen Fußball.
0.333	Eine Person macht Bleistifttricks mit seiner Hand.	Eine Person schneidet Karotten in zwei Hälften.
3.333	Die Person hat die Kameras angezündet.	Eine Person blasen Kameras.
4.333	Der Mann schneidet das Band aus der Schachtel.	Ein Mann schneidet eine Kiste auf.
0.8	Ein Mann fischt im Fluss.	Ein Mann singt, während er den Bürgersteig hinuntergeht.
0.2	Ein Mann fährt Fahrrad.	Eine Frau tanzt auf der Straße.
0.0	Ein Mann macht Liegestütze.	Eine Frau schneidet Oktopus.
0.0	Ein Mann spielt Gitarre.	Eine Frau schneidet Schweinefleisch auf.
2.8	Der kleine Junge singt und spielt Gitarre.	Ein Baby spielt Gitarre.
0.8	Eine Frau pudert ihr Gesicht.	Die Frau klopft mit den Finger auf den Tisch.
0.0	Eine Frau schält eine Kartoffel.	Ein Löwe läuft herum.
0.25	Eine Frau feuert ein Gewehr.	Ein Mann führt Stunts auf.
0.5	Eine Frau legt eine Girlande über die Schultern eines Mannes.	Ein Mann gießt Wasser über einen Pilotenkopf.
3.75	Eine alte Frau schüttelt mit einem Mann die Hand.	Ein Mann und eine Frau schütteln die Hände.
1.75	Die Frau ist Wasserski.	Eine Frau ist Wake Boarding auf einem See.
2.667	Bäume beugen sich im Sturm.	Bäume werden von sehr harten Winden getroffen.
0.4	Ein Mann und eine Frau fahren im Auto.	Eine Frau braten Garnelen.
0.0	Ein Mann bewegt ein Baum-Gliedmaße.	Die Frau spielt Geige.
1.0	Ein Mann spielt Klavier.	Eine Frau spielt Geige.
0.8	Eine Person gießt Öl auf eine Pfanne.	Eine Person würfelt eine Zwiebel.
0.0	Das Tier isst.	Eine Frau tanzt.
4.0	Die Frau spaziert mit dem Hund.	Eine Frau spaziert ihren Hund die Straße runter.
5.0	Eine Gruppe von Menschen singen.	Manche Leute singen.
4.4	Die Katze trinkt Milch.	Eine Katze leckt aus einer Untertasse Milch.
2.0	Ein Mädchen macht Augenlid.	Eine Frau wendet Lidschatten an.
2.8	Zwei Männer kämpfen.	Zwei Männer kämpfen mit einer Form von Kampfkünsten.
2.5	Der Offizier bellte die Rekruten an.	Ein Offizier spricht mit Rekruten.
2.5	Der Mann legt Huhn in den Behälter.	Ein Mann legt Lebensmittel in eine Kiste.
2.25	Ein Mann bindet sich an einer Stenographen-Maschine.	der Mann hat eine Stenographie verwendet.
3.6	Eine Frau fügt Pasta zu einem Topf mit Wasser hinzu.	Eine Frau macht Nudeln.
1.2	Eine Frau liegt auf einer Decke auf einem Felsen und liest ein Buch.	Eine sitzende Frau singt ein Lied und spielt auch Gitarre.
0.2	Zwei Welpen spielen miteinander.	Manche Männer spielen Fußball.
1.0	Ein Mann läuft auf einem Feld.	Ein Mann klettert ein Seil hoch.
0.4	Ein Mann umarmt jemanden.	Ein Mann macht ein Foto.
2.8	Jemand gießt Zutaten in einen Topf.	Ein Mann legt Gemüse in einen Topf.
0.0	Ein paar laufen.	Manche Männer sägen.
3.0	Eine Person spielt Gitarre.	Der Mann spielte seine Gitarre.
3.0	Eine Person fügt Nahrung in einer Pfanne hinzu.	Eine Frau legt Reis in eine Pfanne.
2.8	Eine Gruppe von Pinguinen geht.	Eine große Menge Pinguine sind auf dem Weg zum Ozean.
0.0	Ein Mann spielt Gitarre.	Jemand kümmert sich um ein Brötchen.
0.0	Ein Hund springt auf einem Trampolin.	Ein Junge spielt Gitarre.
2.2	Ein Mann schüttelt einen Behälter über eine Küchenspüle.	Ein Mann entleert einen Plastikbehälter.
3.75	Ein Mann läuft mit einem Pferd.	Ein Mann führt ein Pferd an seinem Halfter herum.
4.0	Papier wird mit einer Schere geschnitten.	Ein Stück Papier wird geschnitten.
3.5	Eine Person schält Garnelen.	Die Dame hat die Garnelen geschält.
0.8	Ein Mann spielt Gitarre.	Ein Mann versucht, die Zeitung zu lesen.
0.8	Ein Mann, der ein Bett in einem Hotel macht.	Ein Mann hält ein Tier.
1.75	Der Hund zog den Hundeschwanz und dann sein Bein.	Ein Affe zog einen Hundeschwanz.
3.0	Eine Frau schlägt zwei Eier in einer Schüssel.	Eine Person mischt Zutaten in einer Schüssel.
0.0	Ein Mann springt draußen mit Seil.	Eine Frau schneidet eine Gurke.
0.0	Eine Person schneidet einige Zwiebeln.	Ein Hamster singt.
0.0	Eine Frau hält ein Känguru.	Ein Mann mit Hut singt ein Lied.
3.8	Fußballspieler treten einen Fußball ins Tor.	Ein Fußballspieler erzielt ein Tor.
3.2	Eine Frau kocht etwas.	Eine Frau gießt Zutaten in eine Pfanne.
3.2	Eine Frau schwimmt am Strand.	Eine Frau spritzt in den Wellen des Ozeans herum.
0.8	Ein Mann trägt einen anderen Mann.	Ein Mann besprüht einen anderen Mann mit Wasser aus einem Schlauch.
1.5	Die Frau legt Paste in ein Gericht.	Eine Frau zieht eine Art klebrigen Goos aus einer Schüssel.
2.75	Ein Mann hält sich auf und spricht über ein graues You Tube T-Shirt.	Ein Mann zeigt ein T-Shirt.
3.75	Jemand gießt Olivenöl in eine Schüssel mit Tomatenkeilen.	Der Mann goss Öl auf die Tomatenscheiben.
3.2	Ein Mann spielt Gitarre.	Der Mann spielte seine Gitarre mit einem Freund.
0.8	Jemand kocht Okra in einem Topf.	Jemand gießt Olivenöl in eine Schüssel mit Tomatenkeilen.
0.0	Eine Person schält eine Kartoffel.	Eine Katze leckt eine kleine Flasche.
0.0	Eine Katze springt in eine Kiste.	Ein junger Mann spricht mit einem Blatt.
1.4	Die Frau würzt das Öl.	Eine Frau gießt Zutaten in eine Schüssel.
3.2	Eine Katze gleitet auf den Kopf unter einer Couch.	Eine Katze krabbelt unter einem Möbelstück auf dem Rücken.
2.2	Eine Frau tanzt, während ein Mann die Tastatur spielt.	Eine Frau tanzt auf einer Bühne.
2.533	Ein Koch reinigt eine Schüssel Suppe.	Ein Mann wischt den Rand einer Schüssel ab.
3.4	Eine Explosion boomt in der Wüste.	Eine Atomwaffe explodiert in einer Wüste.
0.0	Eine Frau schneidet eine Zitrone.	Ein Mann spricht in ein Mikrofon.
0.8	Ein übergewichtiger Mann springt Seil.	Ein junger Mann tanzt.
3.2	Die Dame knackte zwei rohe Eier.	Die Frau knackt Eier in eine Schüssel.
0.0	Ein Mann schärft einen Bleistift mit einem Messer.	Eine Frau tanzt im Regen.
0.0	Plastikspielzeuge schweben im Wasser.	Die Damen führen einen Tanz auf.
3.0	Die Schildkröte folgte dem Fisch.	Eine Meeresschildkröte sucht Fische.
2.8	Die Frau sticht auf Lidschatten.	Das Mädchen benutzt einen Augenstift auf ihrem Augenlid.
0.0	Ein Mann bindet seinen Schuh.	Ein Hund reitet auf einem Radfahrer Schultern.
0.417	Eine Frau schneidet Fleisch mit einem Messer.	Ein Mann breitet Teig aus.
0.0	Ein Hund läuft auf dem Boden.	Ein Mädchen klopft auf ihre Fingernägel.
1.0	Ein Mann streichelt einen gefesselten Hund.	Ein Mann zeigt seinen Hund vor der Kamera.
2.0	Eine Frau geht auf einem offenen Gelände mit einem Haustier Hund, wie einige andere Hunde ihnen folgen.	Ein Mann läuft mit mehreren Hunden.
0.0	Eine Frau zerkleinert etwas Knoblauch.	Eine Person säubert eine Festplatte.
2.5	Zwei Mannschaften spielen Fußball.	Verschiedene Teams spielen Fußball auf einem Feld.
2.0	Eine Ratten-ähnliche Kreatur riecht herum.	Ein Tier läuft auf dem Boden.
0.0	Zwei Sumo-Klingelläufer kämpfen sich gegenseitig.	Ein Mann reitet ein Wasserspielzeug im Wasser.
0.0	Ein Mann liegt auf dem Boden und zielt auf ein Gewehr.	Ein Mann breitet Butter auf einer Tortilla aus.
2.818	Ein Paar läuft in Richtung Ozean.	Ein Mann und eine Frau laufen zusammen und halten die Hände.
3.533	Eine Frau hacken ein hartes Ei.	Eine Person schneidet gekochtes Ei in Stücke.
3.8	Zwei Roboter teilen sich einen Kuss.	Ein männlicher und weiblicher Roboter küssen.
3.25	Eine Katze versucht, einen Hund zu berühren.	Die Katze hat den Hund gehänselt, indem sie seinen Kopf berührte.
4.0	Das Nashorn weidet auf dem Gras.	Ein Nashörner grasst auf einem Feld.
0.0	Der Mann fuhr sein kleines rotes Auto um den Verkehr.	Der Hund lief im Wasser am Strand.
1.0	Ein Mann schneidet Brot.	Ein Mann macht Tricks mit einem Fußball.
2.6	Eine Katze schwächt schnell ein Kind in den Kopf.	Eine Katze und ein Junge spielen zusammen.
1.4	Eine Katze spielt in einer Kiste.	Der Hund spielt mit dem Bodenreiniger.
3.2	Das Paar tanzte in der Kirche.	Ein paar langsame Tänze.
0.0	Ein Mann klopft ein Alligator auf den Mund.	Eine Person schaltet gehacktes Gemüse in einen Topf auf dem Herd.
0.0	Eine Person überprüft etwas Reispudding.	Ein Pferd läuft.
0.0	Eine Frau rührt zwei Eier in einer Glasschüssel.	Ein junges Mädchen singt auf einer Bühne.
0.0	Der Mann spielt Schlagzeug.	Ein Mann gießt sauberer in seine Spüle.
3.8	Ein Mann schneidet einen Pfeffer.	Eine Person schneidet einen großen grünen Pfeffer auseinander.
0.643	Eine Frau spricht in Gebärdensprache.	Eine Frau würzt ein paar Meeresfrüchte.
0.0	Ein Junge kriecht in ein Hundehaus.	Eine Katze spielt auf dem Boden.
2.25	Das Mädchen flog ihren Drachen, während sie einen Hügel hinauflief.	Ein Mädchen verliert ihren Drachen.
1.25	Eine Frau legt Essen in einen Topf mit heißem Wasser.	Eine Frau braten Fleisch.
3.4	Ein kleiner Affe geht durch das Wasser.	Ein Affe watet über einen Sumpf.
0.0	Ein Mann fährt Fahrrad.	Ein Pandabär isst.
0.2	Ein junger Mann singt und spielt Klavier.	Der Mann schreibt einen Brief.
0.5	Ein Junge zieht seine Sonnenbrille aus.	Ein Junge schreit.
0.0	Ein Mädchen spielt Klavier.	Ein Junge macht Liegestütze.
4.0	Die Dame hat eine Tomate geschnitten.	Jemand schneidet eine Tomate.
0.0	Jemand hält einen Igel.	Eine Zwiebel wird in Scheiben geschnitten.
1.0	Eine Frau schält eine Kartoffel.	Eine Frau grillt Ananas.
0.0	Eine Katze trinkt etwas Wasser.	Ein Lastwagen geht einen Hügel hinunter.
0.0	Eine Person legt Salz und Pfeffer auf ein Stück Schweinefleisch.	Ein Junge sitzt auf einem Klavier.
0.0	Der Mann saß auf seinem Stuhl und starrte.	Das kleine Mädchen steckt ihr Haar in einen Pferdeschwanz.
1.8	Eine Frau würfelt eine Kartoffel.	Eine Frau schneidet Tofu in kleine Stücke.
1.2	Ein Baby kriecht glücklich.	Ein Baby niest und ängstete ein anderes Baby.
0.6	Eine Person braten ein Fleisch in der Pfanne.	Ein Mann schneidet ein Gemüse.
0.25	Ein Mann schaut aus dem Fenster.	Eine Frau schwimmt im Wasser.
3.25	Ein sitzender Mann spielt Gitarre.	Ein Mann spielt eine akustische Gitarre und singt in ein Mikrofon.
1.25	Eine Frau schneidet eine Zwiebel mit einem Messer.	Ein Mann bereitet etwas Gericht zu.
4.0	Ein Reiter läuft und springt ihr Pferd.	Eine Frau springt Hürden auf ein Pferd.
3.25	Ein Junge spielt ein Schlüsselbrett.	Ein Junge sitzt in einem Raum und spielt Klavier durch Lampenlicht.
0.75	Zwei Männer kämpfen.	Der Mann trainiert.
3.25	Ein Mann spielt eine Holzflöte, während mehrere andere Männer Bongo-Trommeln spielen.	Ein Mann spielt Flöte.
1.2	Eine Person streichelt einen Affen.	Ein Mann hält einen langsamen Loris.
3.8	Zwei Cartoon-Kaninchen küssen.	Ein Kaninchen küsst ein anderes Kaninchen.
3.4	Der Igel kaute auf dem Handtuch.	Ein Igel beißt an eine Decke.
0.0	Eine Katze leckt sich selbst.	Ein Mann schneidet eine weiße Zwiebel mit einem Mandolinenhobel.
3.5	Ein kleines Meerschweinchen nagt und isst ein Stück Karotte auf dem Boden.	Ein Meerschweinchen isst eine Karotte.
3.75	Vier Jungs stehen vor dem brennenden Auto.	Vier junge Männer stehen still, als ein Auto hinter ihnen explodiert.
4.0	Ein Mann raucht.	Der Mann saß in seinem Anzug und rauchte.
0.2	Eine Frau fügt Sauce zu etwas Essen hinzu.	Eine Person schneidet Blätter.
0.0	Drei Kinder essen ihr Essen.	Der Hirsch sprang über den Zaun.
0.0	Ein U-Boot geht durch Wasser.	Ein Baby schläft ein.
0.8	Ein Mann läuft auf einer Straße.	Ein Mann spielt Gitarre.
0.0	Eine Person schneidet eine Zwiebel.	Eine Katze kocht in eine Toilette.
0.0	Ein Dachs gräbt in den Schmutz.	Ein Mann bewegt große Felsen.
0.0	Eine Frau schneidet großen Pfeffer.	Ein Hund bewegt seinen Mund.
5.0	Ein Mann fährt Fahrrad.	Ein Mann fährt Fahrrad.
0.6	Ein Mann und eine Frau küssen sich gegenseitig.	Ein Mann und eine Frau sprechen miteinander.
4.2	Eine Frau schneidet eine Zwiebel.	Eine Frau schneidet eine Zwiebel.
3.75	Ein kleiner Junge spielt mit einem Hund.	Ein Baby spielt mit einem Hund.
5.0	Der Mann zeichnet.	Ein Mann zeichnet.
1.25	Ein Mann schneidet eine Kartoffel.	Eine Frau schneidet eine Tomate.
3.6	Ein Junge spielt Gitarre.	Ein Kind spielt Gitarre.
5.0	Eine Frau schneidet eine Zwiebel.	Eine Frau schneidet durch eine Zwiebel.
5.0	Ein Spielzeugzug schlägt ein Spielzeugauto.	Ein Spielzeugzug schlägt ein Spielzeugauto.
2.2	Ein Mann spielt Gitarre.	Ein Mann spielt Flöte.
5.0	Eine Katze öffnet eine Schublade und klettert hinein.	Eine Katze öffnet eine Schublade und klettert innen.
4.25	Eine Frau braten ein Essen.	Eine Frau braten Essen.
2.5	Ein Mann würfelt eine Zwiebel.	Eine Frau schneidet eine Zwiebel.
2.8	Ein Mädchen spielt Gitarre.	Ein Mann spielt Gitarre.
2.8	Ein Mädchen singt auf der Bühne.	Ein Mann singt auf der Bühne.
2.8	Eine Frau reitet ein Pferd.	Eine Frau reitet auf einem Esel.
2.8	Ein Mädchen spielt Gitarre.	Ein Mann spielt Gitarre.
5.0	Eine Frau putzt einige Garnelen.	Eine Frau bürstet etwas Garnelen.
4.8	Ein Mann tanzt an der Decke.	Ein Mann tanzt an der Decke eines Raumes.
4.2	Eine Frau schneidet eine Zwiebel mit einem großen Messer dünn.	Eine Frau schneidet Zwiebeln mit einem großen Messer.
5.0	Ein Mann spielt eine Tastatur.	Ein Mann spielt eine Tastatur.
5.0	Ein Mann spielt Gitarre.	Ein Mann spielt Gitarre.
5.0	Eine Frau schält eine Kartoffel.	Eine Frau schält eine Kartoffel.
3.75	Eine Frau kümmert sich um einen Frosch.	Ein Mann hält einen Frosch.
2.0	Ein Mann spielt Flöte.	Ein Mann spielt Gitarre.
1.583	Ein Mann spielt Gitarre.	Ein Mann spielt Flöte.
1.778	Ein Mann spielt Klavier.	Ein Mann spielt Gitarre.
2.0	Ein Mann spielt Gitarre.	Ein Mann spielt Klavier.
2.0	Ein Mann spielt Flöte.	Ein Mann spielt Gitarre.
2.0	Ein Mann spielt Flöte.	Ein Mann spielt Gitarre.
3.2	Zwei Frauen sind auf einer Couch.	Zwei Frauen umarmen sich auf einer Couch.
3.8	Jemand schneidet eine Gurke.	Ein Mann schneidet eine Gurke.
4.4	Ein Kätzchen spielt mit einem blauen Seil Spielzeug.	Ein Kätzchen spielt mit einem Spielzeug.
5.0	Der Hund bellt das Spielzeug an.	Ein Hund bellt an einem Spielzeug.
3.5	Eine Person faltet eine Tortilla.	Ein Mann faltet eine Tortilla.
4.0	Eine Katze trinkt Milch.	Ein Kätzchen trinkt Milch.
3.5	Eine Person fährt ein Auto.	Ein Mann fährt ein Auto.
4.4	Eine Schildkröte läuft.	Eine Schildkröte läuft.
3.8	Eine Kuh frisst Gras.	Eine Kuh isst Heu.
2.6	Eine Frau schneidet Brokkoli.	Eine Frau schneidet Knoblauch.
3.0	Ein Mann weint.	Ein Mann schreit.
5.0	Der Mann spielt Gitarre.	Ein Mann spielt Gitarre.
3.667	Ein Mann schneidet eine Zwiebel.	Ein Mann schneidet einen Wegerich.
2.333	Ein Mann schneidet eine Kartoffel.	Eine Frau schält eine Kartoffel.
4.0	Eine Frau klopft mit den Finger auf einen Tisch.	Eine Frau klopft an ihre Finger.
4.4	Jemand kocht Okra in einem Topf.	Jemand kocht Okra in einer Pfanne.
0.2	Ein Mann raucht.	Ein Mann mischt sich.
5.0	Der Mann spielt Schlagzeug.	Ein Mann spielt Schlagzeug.
5.0	Ein Mann taucht in einen Pool.	Ein Mann taucht in einen Pool.
4.0	Eine Frau schneidet ein Leck.	Eine Frau schneidet einen Lauch.
4.6	Ein kleiner Junge spielt Gitarre.	Ein Junge spielt Gitarre.
2.6	Eine Frau tanzt.	Der Mann tanzt.
2.6	Frauen reden.	Die Männer reden.
2.6	Ein Mädchen steckt Gel in ihr Haar.	Eine Frau legt Gel auf ihr Haar.
2.2	Ein Kind spielt Gitarre.	Ein Mann spielt Gitarre.
1.7	Eine Gruppe von Menschen marschiert an Ort und Stelle.	Eine Gruppe von Menschen tanzen im Konzert.
2.0	Die Frau schießt ein Maschinengewehr.	Der Mann schießt eine Waffe.
4.0	Ein Mann spielte Klavier.	Ein Mann spielt Klavier.
3.25	Eine Frau schneidet eine Zwiebel.	Jemand schneidet eine Zwiebel.
4.5	Ein Mann schneidet eine Gurke.	Ein Mann schneidet Gurken.
2.6	Ein Mädchen isst einen Cupcake.	Eine Frau isst einen Cupcake.
2.0	Eine Frau schneidet eine Zwiebel.	Ein Mann hacken eine Zwiebel.
1.8	Der Mann spielt Gitarre.	Ein Baby spielt Gitarre.
1.556	Ein Mann spielt Gitarre.	Ein Mann spielt Schlagzeug.
4.5	Zwei kleine Mädchen sprechen am Telefon.	Zwei Mädchen reden am Telefon.
4.0	Ein Mann schneidet einen Baumstamm mit einer Axt.	Ein Mann schneidet einen Baumstamm mit einer Axt.
1.6	Eine Person schneidet ein Paprika in Stücke.	Eine Person schneidet einen Knoblauch in Stücke.
0.5	Ein Mann spricht mit einer Frau.	Eine Frau geht mit einem Hund.
1.4	Der Mann läuft.	Ein Mann redet.
1.6	Jemand gießt Öl in eine Pfanne.	Jemand gießt Milch in einen Mixer.
4.4	Ein kleines Kätzchen spielt einen Ball.	Ein Kätzchen spielt mit einem Ball.
1.8	Ein Mann spielt Gitarre.	Eine Frau spielt Flöte.
2.6	Ein Mädchen spielt Geige.	Ein Mädchen spielt Flöte.
1.6	Ein Mann spielt zwei Klaviere.	Eine Katze spielt Klavier.
3.0	Ein Mann trainiert.	Ein Mädchen trainiert.
2.0	Eine Person schneidet eine Jakobsmuschel.	Eine Person schneidet Oktopus.
2.0	Ein Mann und eine Frau fahren auf ihren Fahrrädern.	Ein Mann und eine Frau fahren Motorrad.
4.0	Zwei Männer kämpfen auf einer Kuhweide.	Zwei Männer kämpfen in einem Rinderkugelschreiber.
3.0	Eine Frau fügt Öl zu einer Pfanne hinzu.	Ein Mann gießt Öl in eine Pfanne.
4.4	Ein Mädchen macht sich ihr Bett aus.	Ein junges Mädchen macht ihr Bett.
4.8	Die Katze spielte mit einer Wassermelone.	Eine Katze spielt mit einer Wassermelone.
4.8	Ein Mädchen springt auf ein Auto.	Ein Mädchen springt auf ein Auto.
0.727	Ein Mann betet.	Ein Mann rennt.
0.0	Ein Auto ist Parkplätze.	Eine Katze spielt.
1.25	Ein Mann rennt.	Ein Mann tanzt.
0.5	Ein Mann singt.	Ein Mann tanzt.
3.25	Ein Mann trägt einen anderen Mann über die Schulter.	Ein Mann trägt jemanden auf seiner Schulter.
1.333	Eine Frau schält eine Kartoffel.	Eine Frau schneidet eine Tomate.
1.0	Eine Frau schneidet eine Tomate.	Eine Frau schneidet eine Kartoffel.
1.4	Jemand schält eine Kartoffel.	Jemand schneidet eine Tomate.
1.333	Eine Frau schält eine Kartoffel.	Eine Frau schneidet eine Tomate.
5.0	Zwei Roboter küssen.	Zwei Roboter küssen.
4.0	Zwei Jungs auf einer Couch spielen Videospiele.	Zwei Jungs spielen ein Videospiel.
4.4	Eine Frau quetscht eine Zitrone.	Eine Frau quetscht Saft aus einer Zitrone.
1.2	Eine Frau schneidet eine Zwiebel.	Ein Mann schneidet eine Tomate.
1.2	Eine Frau schneidet eine Karotte.	Ein Mann schneidet eine Tomate.
1.25	Ein Mädchen stylt ihr Haar.	Ein Mädchen feilt ihre Nägel.
5.0	Ein Mann, der die Treppe runter geht.	Ein Mann geht eine Treppe hinunter.
2.0	Zwei Leute fahren Motorrad.	Zwei Personen fahren mit dem Fahrrad.
2.2	Ein Mann spielt Gitarre.	Eine Frau spielt eine E-Gitarre.
3.2	Ein Mann spielt Gitarre und singt.	Ein Mann spielt Gitarre.
1.5	Ein Mann läuft im Regen.	Ein Mann und eine Frau gehen im Riesen.
4.75	Ein Känguru isst.	Känguru essen.
0.5	Ein Mann ist angeln.	Ein Mann trainiert.
0.067	Eine Frau schwimmt.	Ein Mann singt.
1.6	Eine Frau isst.	Ein Tier isst.
2.6	Ein Junge und ein Mädchen tanzen im Regen.	Ein Mann und eine Frau tanzen im Regen.
4.875	Ein Mann fährt ein Auto.	Ein Mann fährt ein Auto.
5.0	Eine Frau reiben Zwiebel.	Eine Frau raspelt Zwiebeln.
2.0	Zwei Hähne kämpfen.	Zwei Männer kämpfen.
1.4	Ein Mann reitet auf einem Pferd.	Ein Mann fährt ein Auto.
1.4	Ein Mann reitet auf einem Pferd.	Ein Mann fährt ein Auto.
0.8	Ein Mann schießt eine Waffe.	Ein Mann schneidet ein Brötchen.
2.0	Eine Frau schneidet eine Zwiebel.	Eine Frau schneidet Fleisch.
1.6	Die Frau schneidet Kräuter.	Der Mann schneidet Brot.
3.0	Ein Junge spielt Klavier.	Ein Mann spielt Klavier.
3.615	Ein Elefant isst.	Ein Elefant isst einen Bäumchen.
4.0	Eine Frau knackt Eier in eine Schüssel.	Eine Frau knackt Eier.
